TransactionID,Amount,MerchantID,TransactionType,Location,IsFraud
38531,464.52,883,purchase,San Jose,0
38532,261.47,589,purchase,New York,0
38533,4416.3,574,purchase,Phoenix,0
38534,3674.55,452,purchase,Dallas,0
38535,4963.24,715,refund,San Diego,0
38536,2126.76,743,purchase,Philadelphia,0
38537,3295.14,705,refund,San Diego,0
38538,3802.04,533,refund,San Diego,0
38539,1695.82,862,purchase,San Antonio,0
38540,2437.55,778,refund,Philadelphia,0
38541,301.24,973,purchase,San Jose,0
38542,3459.05,311,purchase,Los Angeles,0
38543,1545.62,330,purchase,San Diego,0
38544,1480.52,500,refund,Dallas,0
38545,1998.57,986,purchase,New York,0
38546,95.52,657,refund,Dallas,0
38547,3749.25,745,purchase,Chicago,0
38548,2614.24,489,refund,San Diego,0
38549,1625.68,887,purchase,New York,0
38550,2445.31,145,purchase,Houston,0
38551,632.17,777,refund,Chicago,0
38552,4558.59,358,purchase,Philadelphia,0
38553,774.19,170,purchase,Houston,0
38554,4480.99,499,purchase,San Antonio,0
38555,4036.74,934,refund,New York,0
38556,3110.75,913,refund,Houston,0
38557,4358.7,984,purchase,Philadelphia,0
38558,1289.12,536,purchase,San Antonio,0
38559,90.72,337,purchase,Los Angeles,0
38560,2383.01,910,refund,New York,0
38561,4193.36,904,purchase,Dallas,0
38562,4267.73,261,refund,Chicago,0
38563,4191.86,949,purchase,Dallas,0
38564,1808.35,934,refund,San Diego,0
38565,4681.35,334,purchase,San Diego,0
38566,2795.09,237,refund,Dallas,0
38567,3633.46,415,purchase,Philadelphia,0
38568,2114.13,138,refund,Chicago,0
38569,4649.93,364,refund,San Antonio,0
38570,2153.94,48,purchase,Dallas,0
38571,834.74,97,refund,Philadelphia,0
38572,355.6,52,refund,Philadelphia,0
38573,4609.02,312,refund,San Diego,0
38574,3306.03,282,purchase,Chicago,0
38575,2800.13,677,refund,San Jose,0
38576,4624.06,228,purchase,Los Angeles,0
38577,2005.34,978,purchase,Chicago,0
38578,4419.75,128,refund,Phoenix,0
38579,2045.56,675,refund,New York,0
38580,4525.36,434,refund,Dallas,0
38581,1411.73,875,purchase,New York,0
38582,970.75,203,refund,Los Angeles,0
38583,3643.8,57,refund,San Diego,0
38584,476.16,178,purchase,Chicago,0
38585,4964.19,956,refund,San Jose,0
38586,12.83,32,refund,San Antonio,0
38587,4644.26,260,purchase,New York,0
38588,4809.81,957,purchase,Los Angeles,0
38589,4787.48,556,purchase,San Antonio,0
38590,3863.8,382,purchase,Los Angeles,0
38591,527.29,873,refund,San Antonio,0
38592,3658.01,65,purchase,Los Angeles,0
38593,1560.81,232,purchase,Los Angeles,0
38594,3191.89,216,refund,Houston,0
38595,961.62,747,refund,San Diego,0
38596,9.2,163,refund,San Antonio,0
38597,3554.87,378,purchase,San Antonio,0
38598,69.93,937,purchase,New York,0
38599,4313.88,594,refund,New York,0
38600,1525.91,274,purchase,Houston,0
38601,2691.95,134,refund,San Diego,0
38602,2062.82,951,purchase,Phoenix,0
38603,4738.54,496,purchase,Phoenix,0
38604,1559.39,4,purchase,San Jose,0
38605,456.53,120,purchase,Houston,0
38606,941.96,722,refund,Houston,0
38607,2259.29,126,refund,San Diego,0
38608,4944.85,565,purchase,San Jose,1
38609,642.87,449,purchase,Los Angeles,0
38610,640.72,621,refund,Philadelphia,0
38611,2048.39,270,purchase,Chicago,0
38612,2998.76,85,refund,Dallas,0
38613,966.67,332,refund,Philadelphia,0
38614,4390.51,234,refund,Los Angeles,0
38615,3380.23,685,refund,Phoenix,0
38616,1205.88,742,purchase,Phoenix,0
38617,157.3,613,purchase,San Jose,0
38618,2543.29,533,purchase,Los Angeles,0
38619,4450.01,578,purchase,Houston,1
38620,2816.74,889,purchase,Houston,0
38621,227.8,929,refund,Dallas,0
38622,352.78,774,purchase,Los Angeles,0
38623,705.82,640,refund,Dallas,0
38624,3744.82,678,purchase,Phoenix,0
38625,1118.94,993,refund,Chicago,0
38626,3992.32,583,purchase,Chicago,0
38627,4325.5,895,refund,Houston,1
38628,3451.26,750,refund,San Antonio,0
38629,250.34,713,refund,Los Angeles,0
38630,1123.88,722,refund,San Diego,0
38631,1911.29,685,refund,San Antonio,0
38632,1639.47,746,refund,Philadelphia,0
38633,4864.2,315,refund,San Diego,0
38634,4916.18,495,refund,Chicago,0
38635,2663.74,149,refund,Chicago,0
38636,1551.66,575,purchase,Los Angeles,0
38637,3550.25,294,purchase,Houston,0
38638,1957.91,11,refund,San Diego,0
38639,1270.31,150,purchase,San Diego,0
38640,3984.43,523,refund,Dallas,0
38641,4989.73,162,purchase,San Antonio,0
38642,408.11,895,refund,Chicago,0
38643,4969.71,914,purchase,Dallas,0
38644,517.82,355,purchase,Dallas,0
38645,654.23,995,purchase,New York,0
38646,4898.08,374,refund,Phoenix,0
38647,3350.77,100,refund,New York,0
38648,1478.25,586,refund,San Diego,0
38649,1077.92,346,purchase,New York,0
38650,1169.85,144,purchase,Houston,0
38651,2865.9,298,refund,Los Angeles,0
38652,2127.16,949,purchase,Houston,0
38653,1668.58,362,purchase,San Jose,0
38654,2287.08,616,refund,San Jose,0
38655,728.72,837,refund,Dallas,0
38656,1531.83,508,refund,New York,0
38657,4796.73,416,refund,San Diego,0
38658,352.96,243,refund,Houston,0
38659,726.03,341,refund,San Diego,0
38660,3028.27,901,refund,San Jose,0
38661,1896.61,701,purchase,Los Angeles,0
38662,2004.85,781,refund,Dallas,0
38663,4519.3,764,refund,Phoenix,0
38664,166.78,822,purchase,San Diego,0
38665,1882.3,351,refund,Los Angeles,0
38666,3008.44,730,refund,Dallas,0
38667,664.65,51,purchase,Philadelphia,0
38668,731.55,431,refund,Philadelphia,0
38669,1881.2,476,refund,San Diego,0
38670,4203.72,116,refund,Philadelphia,0
38671,2155.54,679,purchase,Los Angeles,0
38672,1451.3,371,refund,San Jose,0
38673,2689.58,736,refund,Dallas,0
38674,1962.76,95,purchase,Houston,0
38675,4128.68,893,refund,San Diego,0
38676,4571.7,964,purchase,Philadelphia,0
38677,4331.89,313,purchase,Houston,0
38678,438.03,423,purchase,Dallas,0
38679,4569.34,980,purchase,Houston,0
38680,3212.84,364,refund,San Jose,0
38681,2420.79,9,refund,Philadelphia,0
38682,2680.24,851,refund,San Antonio,0
38683,1890.23,764,purchase,San Antonio,0
38684,1454.98,588,refund,San Antonio,0
38685,4022.72,668,purchase,New York,0
38686,3773.85,448,purchase,Phoenix,0
38687,3647.93,380,refund,New York,0
38688,1430.85,484,refund,Dallas,0
38689,3247.93,941,refund,New York,0
38690,4590.63,432,refund,New York,0
38691,4527.56,76,purchase,San Antonio,0
38692,1298.5,692,refund,Houston,0
38693,602.04,334,purchase,Philadelphia,0
38694,1319.02,80,refund,Chicago,0
38695,2270.95,22,purchase,Chicago,0
38696,86.35,865,refund,Los Angeles,0
38697,4458.24,893,refund,Philadelphia,0
38698,3922.17,915,purchase,Chicago,0
38699,2978.42,996,refund,San Antonio,0
38700,4114.82,501,purchase,San Jose,0
38701,4131.13,781,refund,New York,0
38702,4633.9,637,purchase,Chicago,0
38703,356.44,255,refund,Phoenix,0
38704,447.58,434,refund,Phoenix,0
38705,3995.68,777,refund,New York,0
38706,3378.18,883,purchase,San Antonio,0
38707,1225.31,564,refund,Los Angeles,0
38708,185.82,628,refund,Los Angeles,0
38709,1400.02,726,refund,Phoenix,0
38710,984.89,853,refund,Chicago,0
38711,4538.07,275,refund,San Antonio,0
38712,1749.22,77,purchase,Los Angeles,0
38713,3517.59,68,purchase,Phoenix,0
38714,1858.38,69,purchase,Dallas,0
38715,87.08,60,refund,Phoenix,0
38716,902.91,247,purchase,Philadelphia,0
38717,933.34,269,purchase,Phoenix,0
38718,4509.09,81,purchase,Philadelphia,0
38719,2797.06,248,purchase,Chicago,0
38720,4845.5,176,refund,Houston,0
38721,1565.21,51,purchase,Houston,0
38722,2817.97,348,purchase,Los Angeles,0
38723,899.62,810,refund,Chicago,0
38724,3159.58,830,purchase,Chicago,0
38725,3232.12,726,refund,Phoenix,0
38726,2098.39,86,refund,Houston,0
38727,2366.84,510,refund,Philadelphia,0
38728,3115.37,545,purchase,New York,0
38729,2370.18,730,purchase,San Antonio,0
38730,4106.65,635,purchase,Philadelphia,0
38731,1254.7,715,refund,San Diego,0
38732,3754.96,882,purchase,San Jose,0
38733,4961.21,507,refund,Houston,0
38734,2456.91,750,refund,San Jose,0
38735,671.88,878,refund,San Diego,0
38736,2141.78,262,purchase,New York,0
38737,2027.76,980,refund,Philadelphia,0
38738,1721.41,796,purchase,Dallas,0
38739,2263.96,360,purchase,Philadelphia,0
38740,2808.38,119,refund,Houston,1
38741,414.25,344,purchase,Dallas,0
38742,2586.82,135,refund,San Antonio,0
38743,2283.76,791,purchase,San Diego,0
38744,2231.17,224,purchase,New York,0
38745,3402.58,370,purchase,San Antonio,0
38746,26.4,541,refund,Phoenix,0
38747,1489.68,237,refund,Philadelphia,0
38748,323.34,540,refund,Phoenix,0
38749,2267.03,481,refund,San Antonio,0
38750,1544.05,60,purchase,San Diego,0
38751,270.33,349,purchase,Los Angeles,0
38752,2526.99,690,purchase,Houston,0
38753,538.75,89,refund,Phoenix,0
38754,1954.98,636,refund,Dallas,0
38755,917.14,358,refund,Houston,0
38756,2906.73,271,refund,New York,0
38757,1838.43,126,purchase,San Antonio,0
38758,3799.44,629,purchase,New York,0
38759,2495.34,467,refund,Houston,0
38760,1711.15,827,refund,San Diego,0
38761,3679.86,989,purchase,Philadelphia,0
38762,4825.33,258,refund,Dallas,0
38763,1512.07,804,refund,San Jose,0
38764,4366.19,740,refund,San Antonio,0
38765,3285.06,967,refund,Los Angeles,0
38766,1554.62,148,purchase,Philadelphia,0
38767,254.27,420,purchase,Chicago,0
38768,4207.06,470,refund,Philadelphia,0
38769,2596.69,136,purchase,New York,0
38770,4664.43,478,refund,Philadelphia,0
38771,4887.79,98,refund,Phoenix,0
38772,3860.7,303,purchase,Phoenix,0
38773,681.16,855,refund,San Jose,0
38774,522.92,847,purchase,Philadelphia,0
38775,1132.71,166,refund,Philadelphia,0
38776,4589.91,854,refund,Los Angeles,0
38777,4736.25,462,purchase,New York,0
38778,758.31,58,refund,Chicago,0
38779,3004.39,560,refund,Los Angeles,0
38780,4802.61,138,purchase,Houston,1
38781,4022.46,351,purchase,San Diego,0
38782,382.94,356,purchase,Phoenix,0
38783,1047.74,250,purchase,Houston,0
38784,321.56,595,refund,Houston,0
38785,2067.33,432,purchase,New York,0
38786,1289.06,273,purchase,San Diego,0
38787,949.27,271,purchase,San Antonio,0
38788,1175.38,31,purchase,San Diego,0
38789,4635.38,194,purchase,Dallas,0
38790,2121.06,83,refund,Dallas,0
38791,2728.04,485,refund,San Antonio,0
38792,1498.31,867,refund,San Diego,0
38793,392.37,585,refund,San Jose,0
38794,388.67,825,refund,Chicago,0
38795,3494.23,633,refund,Phoenix,0
38796,2609.68,978,refund,Philadelphia,0
38797,1896.91,209,refund,San Antonio,0
38798,530.18,828,purchase,San Jose,0
38799,1461.15,634,refund,Los Angeles,0
38800,374.56,799,purchase,Philadelphia,0
38801,2927.35,848,refund,San Diego,0
38802,4113.29,146,purchase,Philadelphia,0
38803,87.81,81,refund,San Antonio,0
38804,4957.3,629,refund,San Jose,0
38805,4173.52,214,purchase,San Antonio,0
38806,2794.05,904,refund,San Antonio,0
38807,4379.29,797,purchase,New York,0
38808,301.95,492,refund,Chicago,0
38809,1015.66,724,refund,Los Angeles,0
38810,4255.46,335,refund,Dallas,0
38811,1710.28,582,purchase,Philadelphia,0
38812,4103.54,952,purchase,Dallas,0
38813,914.04,294,purchase,Houston,0
38814,1995.23,501,refund,Dallas,0
38815,1136.71,200,purchase,Dallas,0
38816,737.54,441,refund,San Antonio,0
38817,3512.25,652,refund,Chicago,0
38818,1730.67,855,purchase,Philadelphia,0
38819,3858.38,208,refund,Los Angeles,0
38820,4742.59,232,refund,San Antonio,0
38821,1338.14,540,refund,Dallas,0
38822,1058.29,403,purchase,New York,0
38823,145.01,109,purchase,Philadelphia,0
38824,2788.04,749,purchase,San Jose,0
38825,1559.81,537,purchase,New York,0
38826,2888.51,528,purchase,San Diego,0
38827,1470.39,363,refund,Philadelphia,0
38828,3177.77,154,purchase,Phoenix,0
38829,760.21,469,refund,Philadelphia,0
38830,1478.42,561,purchase,New York,0
38831,4837.11,525,refund,Phoenix,0
38832,3474.26,411,purchase,San Diego,0
38833,4841.01,421,refund,Chicago,0
38834,852.74,678,purchase,San Diego,0
38835,3172.23,483,purchase,Phoenix,0
38836,1686.96,169,purchase,Phoenix,0
38837,1220.23,338,purchase,Houston,0
38838,1394.48,966,refund,Houston,0
38839,800.36,272,refund,Philadelphia,0
38840,915.85,971,purchase,San Jose,0
38841,4563.99,162,refund,New York,0
38842,1151.63,912,refund,New York,0
38843,3946.36,149,refund,Chicago,0
38844,2155.47,15,refund,Los Angeles,0
38845,4789.54,562,purchase,San Diego,0
38846,3070.93,897,purchase,San Antonio,0
38847,3082.06,230,purchase,Chicago,0
38848,1464.71,907,refund,Phoenix,0
38849,3942.19,104,refund,Phoenix,0
38850,2652.72,651,refund,San Antonio,0
38851,3292.47,53,refund,Los Angeles,0
38852,494.16,517,purchase,San Antonio,0
38853,4114.51,346,purchase,Los Angeles,0
38854,4284.85,759,refund,San Antonio,0
38855,3780.51,629,refund,Houston,0
38856,2366.98,225,refund,Houston,0
38857,276.14,177,refund,Chicago,0
38858,3343.04,770,refund,Chicago,0
38859,1674.02,458,refund,Chicago,0
38860,4914.8,702,purchase,Philadelphia,0
38861,3417.37,612,purchase,Chicago,0
38862,2112.7,12,purchase,Chicago,0
38863,4961.41,146,purchase,Los Angeles,0
38864,3935.18,166,purchase,New York,0
38865,4208.09,840,purchase,Houston,0
38866,4715.63,631,refund,San Antonio,0
38867,2010.05,107,purchase,San Diego,0
38868,4381.97,117,refund,Houston,0
38869,3134.61,872,refund,Phoenix,0
38870,3791.27,125,refund,Dallas,0
38871,4231.01,391,refund,Phoenix,0
38872,4726.98,504,refund,Dallas,0
38873,4437.12,735,refund,Phoenix,0
38874,4899.57,828,purchase,New York,0
38875,4459.73,495,refund,Philadelphia,0
38876,323.95,81,purchase,Chicago,0
38877,4044.09,728,refund,New York,0
38878,217.75,485,purchase,Dallas,0
38879,4392.16,763,purchase,Los Angeles,0
38880,856.92,213,refund,Los Angeles,0
38881,3813.87,159,purchase,San Jose,0
38882,2960.65,155,purchase,Philadelphia,0
38883,4380.76,261,purchase,Philadelphia,0
38884,3282.22,131,purchase,San Diego,0
38885,1805.83,921,purchase,New York,0
38886,1911.03,730,purchase,Philadelphia,0
38887,102.09,189,purchase,San Antonio,0
38888,207.53,512,refund,Houston,0
38889,3671.17,477,purchase,Los Angeles,0
38890,2699.35,560,purchase,Chicago,0
38891,4740.98,99,purchase,Los Angeles,0
38892,353.82,258,purchase,Chicago,0
38893,3229.11,355,purchase,Houston,0
38894,4280.38,700,refund,San Antonio,0
38895,1866.89,929,refund,Los Angeles,0
38896,2948.24,691,purchase,Phoenix,0
38897,4301.28,186,purchase,San Jose,0
38898,1554.4,483,purchase,San Diego,0
38899,1576.39,407,refund,San Antonio,0
38900,3250.14,619,refund,Los Angeles,0
38901,157.73,971,refund,Phoenix,0
38902,4228.27,225,refund,New York,0
38903,2057.85,486,purchase,Chicago,0
38904,4595.63,332,refund,San Diego,0
38905,2550.97,908,purchase,Phoenix,0
38906,3658.72,934,refund,Phoenix,0
38907,2771.18,808,purchase,Phoenix,0
38908,2762.3,703,purchase,New York,0
38909,2907.97,961,purchase,Phoenix,0
38910,1344.29,756,refund,San Jose,0
38911,4148.15,922,purchase,San Diego,0
38912,2436.58,294,purchase,New York,0
38913,2906.79,956,purchase,Phoenix,0
38914,290.06,893,refund,Dallas,0
38915,2022.02,726,refund,New York,0
38916,1543.18,745,refund,San Jose,0
38917,4835.94,230,refund,Los Angeles,0
38918,2178.13,425,refund,San Jose,0
38919,4037.23,966,refund,San Antonio,0
38920,858.85,250,refund,Dallas,0
38921,4179.93,748,purchase,Philadelphia,0
38922,778.92,935,refund,Phoenix,0
38923,2709.78,228,purchase,New York,0
38924,4558.64,444,refund,San Jose,0
38925,2555.57,775,purchase,Los Angeles,0
38926,962.69,161,purchase,Phoenix,0
38927,4774.06,826,purchase,San Antonio,0
38928,1732.33,325,refund,Houston,0
38929,4300.59,911,refund,Dallas,0
38930,2432.71,40,refund,Phoenix,0
38931,4688.87,974,purchase,Phoenix,0
38932,4588.44,981,refund,San Diego,0
38933,2303.62,873,purchase,Los Angeles,0
38934,337.67,943,purchase,Houston,0
38935,4028.79,172,refund,Dallas,0
38936,2669.51,270,refund,Houston,0
38937,4152.62,790,purchase,Los Angeles,0
38938,4374.66,709,purchase,Phoenix,0
38939,833.74,871,purchase,Chicago,0
38940,4587.57,263,refund,New York,0
38941,2722.38,710,refund,Houston,0
38942,2100.04,910,refund,San Jose,0
38943,2312.06,828,refund,Philadelphia,0
38944,3121.26,520,refund,Phoenix,0
38945,116.1,222,purchase,Los Angeles,0
38946,2418.13,323,purchase,Los Angeles,0
38947,4924.04,205,purchase,Los Angeles,0
38948,3022.05,204,refund,Phoenix,0
38949,1063.6,424,purchase,Dallas,0
38950,2103.08,537,purchase,Chicago,0
38951,163.96,208,refund,Dallas,0
38952,4761.52,924,purchase,Houston,0
38953,2265.27,893,purchase,San Jose,0
38954,296.13,928,purchase,Los Angeles,0
38955,3109.32,120,purchase,Philadelphia,0
38956,3651.19,81,purchase,Chicago,0
38957,883.77,473,refund,New York,0
38958,3897.61,308,refund,Dallas,0
38959,971.61,846,purchase,San Antonio,0
38960,4383.92,580,refund,Houston,0
38961,3824.91,52,purchase,Philadelphia,0
38962,2432.71,807,refund,Philadelphia,0
38963,141.52,140,purchase,Los Angeles,0
38964,4614.96,588,purchase,San Jose,0
38965,1297.28,206,refund,Dallas,0
38966,349.38,434,refund,Houston,0
38967,3682.4,961,refund,Phoenix,0
38968,4986.7,149,refund,Houston,0
38969,1816.14,864,purchase,San Diego,0
38970,1595.78,558,purchase,Houston,0
38971,119.09,770,refund,Houston,0
38972,740.44,832,purchase,San Diego,0
38973,2698.68,111,refund,Houston,0
38974,4002.61,482,refund,Houston,0
38975,1179.23,190,purchase,San Antonio,0
38976,3198.63,68,refund,Dallas,0
38977,1403.68,491,purchase,Philadelphia,0
38978,1821.51,493,refund,Los Angeles,0
38979,3697.68,792,refund,San Antonio,0
38980,945.98,260,refund,Dallas,0
38981,3190.28,935,refund,Phoenix,0
38982,1702.6,318,purchase,San Antonio,0
38983,2057.81,549,purchase,Philadelphia,0
38984,2215.35,46,refund,Chicago,0
38985,569.45,132,purchase,Los Angeles,0
38986,4148.38,168,purchase,San Jose,0
38987,3004.07,787,purchase,Phoenix,0
38988,975.07,9,purchase,Philadelphia,0
38989,4330.97,354,purchase,San Antonio,0
38990,242.05,268,refund,Chicago,0
38991,3681.41,615,purchase,Los Angeles,0
38992,1470.4,654,refund,San Diego,0
38993,2600.47,73,purchase,San Antonio,0
38994,337.29,380,refund,Chicago,0
38995,2692.69,988,purchase,Philadelphia,0
38996,1432.4,267,purchase,Philadelphia,0
38997,805.66,589,refund,San Jose,0
38998,2899.04,372,refund,Philadelphia,0
38999,2695.61,752,purchase,Houston,0
39000,4106.34,215,refund,San Jose,0
39001,3168.53,496,purchase,San Diego,0
39002,483.69,65,purchase,San Jose,0
39003,3003.94,989,refund,Philadelphia,0
39004,2321.32,591,purchase,San Jose,0
39005,2074.53,679,purchase,New York,0
39006,2558.65,500,refund,Los Angeles,0
39007,1375.03,624,refund,Phoenix,0
39008,967.26,637,purchase,Philadelphia,0
39009,3895.01,876,purchase,San Jose,0
39010,3515.74,440,purchase,New York,0
39011,4906.55,201,purchase,Phoenix,0
39012,2737.78,370,purchase,San Diego,0
39013,1612.99,565,refund,San Jose,0
39014,1979.86,834,refund,Chicago,0
39015,2139.95,910,purchase,Houston,0
39016,1226.99,493,purchase,Philadelphia,0
39017,2101.43,556,refund,San Jose,0
39018,50.39,336,refund,Dallas,0
39019,4431.09,916,refund,Phoenix,0
39020,964.12,660,refund,Los Angeles,0
39021,181.11,594,refund,Los Angeles,0
39022,2558.59,939,purchase,San Jose,0
39023,1179.57,205,refund,Los Angeles,0
39024,4823.17,946,refund,Phoenix,0
39025,438.49,691,refund,Phoenix,0
39026,584.41,983,purchase,New York,0
39027,4171.75,912,purchase,San Antonio,0
39028,4341.06,530,purchase,Dallas,0
39029,4605.11,834,refund,San Jose,1
39030,3002.67,59,refund,San Jose,0
39031,689.34,374,refund,Chicago,0
39032,3637.71,890,refund,Dallas,0
39033,2761.69,239,purchase,San Antonio,0
39034,1921.97,89,refund,Phoenix,0
39035,4122.49,362,purchase,Houston,0
39036,3256.2,736,refund,San Jose,0
39037,1411.72,814,purchase,Houston,0
39038,2291.05,600,purchase,Phoenix,0
39039,4029.38,497,refund,San Antonio,0
39040,1884.38,77,purchase,Houston,0
39041,3199.22,758,refund,Chicago,0
39042,4440.0,761,purchase,Los Angeles,0
39043,1734.16,855,refund,San Antonio,0
39044,4829.16,142,refund,San Antonio,0
39045,2311.62,102,purchase,Dallas,0
39046,4470.52,522,purchase,San Jose,0
39047,2259.53,638,purchase,Dallas,0
39048,4115.33,406,refund,Houston,0
39049,1945.73,453,refund,San Antonio,0
39050,3569.73,683,purchase,Phoenix,0
39051,435.2,527,purchase,Los Angeles,0
39052,278.39,460,purchase,New York,0
39053,1441.68,308,purchase,New York,0
39054,420.12,246,refund,Chicago,0
39055,867.63,484,purchase,Dallas,0
39056,3587.98,920,purchase,Phoenix,0
39057,4765.35,466,refund,Dallas,0
39058,2489.18,781,purchase,San Diego,0
39059,4988.75,315,purchase,Los Angeles,0
39060,4989.87,233,purchase,San Antonio,0
39061,514.58,690,purchase,San Antonio,0
39062,2725.98,162,purchase,San Antonio,0
39063,3468.98,910,purchase,New York,0
39064,193.23,288,purchase,New York,0
39065,3790.02,600,purchase,San Antonio,0
39066,231.79,704,refund,New York,0
39067,2042.04,935,purchase,San Antonio,0
39068,4146.51,341,refund,Philadelphia,0
39069,4879.76,188,purchase,Chicago,0
39070,3843.39,714,refund,Chicago,0
39071,4525.71,794,purchase,Philadelphia,0
39072,4219.14,541,refund,New York,0
39073,2130.09,17,refund,Los Angeles,0
39074,39.03,228,purchase,New York,0
39075,1972.06,2,refund,Los Angeles,0
39076,751.53,834,purchase,Los Angeles,0
39077,3672.88,385,purchase,Los Angeles,0
39078,3172.76,557,purchase,San Jose,0
39079,2523.57,139,purchase,Los Angeles,0
39080,2243.66,645,purchase,Philadelphia,0
39081,4043.91,816,purchase,Philadelphia,0
39082,2914.33,122,purchase,Chicago,0
39083,2424.15,143,refund,New York,0
39084,464.61,456,refund,San Jose,0
39085,1308.26,45,refund,Chicago,1
39086,1020.16,646,purchase,San Diego,0
39087,1419.06,478,purchase,Chicago,0
39088,858.04,153,purchase,Philadelphia,0
39089,2147.77,61,refund,Dallas,0
39090,3868.11,355,refund,Phoenix,0
39091,1867.37,216,purchase,San Diego,0
39092,30.81,767,purchase,New York,0
39093,2723.26,771,purchase,San Antonio,0
39094,3180.64,61,purchase,Los Angeles,0
39095,24.45,500,purchase,Chicago,0
39096,219.27,128,refund,San Antonio,0
39097,3826.84,235,refund,Los Angeles,0
39098,1177.94,966,purchase,San Jose,0
39099,4560.84,192,refund,San Jose,0
39100,3373.11,653,purchase,San Diego,0
39101,313.51,904,refund,San Antonio,0
39102,2060.52,133,refund,Dallas,0
39103,142.17,507,purchase,Dallas,0
39104,4535.3,636,purchase,New York,0
39105,1634.64,744,refund,San Diego,0
39106,1131.5,678,refund,Houston,0
39107,2441.93,735,purchase,Los Angeles,0
39108,4222.0,306,purchase,Philadelphia,0
39109,4840.28,596,refund,Phoenix,0
39110,771.84,927,refund,San Diego,0
39111,436.18,736,refund,San Jose,0
39112,4221.96,791,purchase,Los Angeles,0
39113,691.33,783,purchase,New York,0
39114,1396.31,586,purchase,San Jose,0
39115,2125.38,644,purchase,Los Angeles,0
39116,2466.62,271,purchase,Dallas,0
39117,2735.17,115,refund,Phoenix,0
39118,959.43,310,refund,Chicago,0
39119,2319.29,728,refund,Chicago,0
39120,4843.51,754,refund,Chicago,0
39121,3864.14,928,refund,San Antonio,0
39122,2983.98,709,refund,San Antonio,0
39123,2381.17,582,purchase,San Antonio,0
39124,4099.06,445,refund,San Diego,0
39125,3612.26,517,purchase,San Jose,0
39126,3480.86,269,refund,Dallas,0
39127,633.93,371,refund,New York,0
39128,3215.58,737,purchase,New York,0
39129,4801.38,620,refund,Chicago,0
39130,2767.64,697,purchase,Los Angeles,0
39131,4936.31,357,refund,San Antonio,0
39132,26.75,752,refund,Phoenix,0
39133,1207.97,851,refund,San Antonio,0
39134,1613.8,660,refund,Houston,0
39135,234.36,767,refund,San Diego,0
39136,297.94,311,refund,Houston,0
39137,960.32,295,purchase,San Jose,0
39138,2369.82,789,refund,New York,0
39139,4592.26,497,purchase,San Diego,0
39140,3764.35,220,purchase,San Antonio,0
39141,804.66,988,refund,Phoenix,0
39142,430.31,960,refund,San Diego,0
39143,3307.03,860,refund,San Antonio,0
39144,2201.22,103,purchase,San Antonio,0
39145,4298.97,231,refund,Dallas,0
39146,949.25,941,refund,Dallas,0
39147,2661.86,73,refund,Phoenix,0
39148,3411.73,699,refund,Dallas,0
39149,3818.46,389,refund,San Jose,0
39150,1249.68,749,purchase,Houston,0
39151,3974.96,245,purchase,Phoenix,0
39152,2729.79,408,refund,San Antonio,0
39153,4170.93,234,purchase,Philadelphia,0
39154,3729.76,136,refund,Phoenix,0
39155,4363.52,518,refund,Phoenix,0
39156,903.21,525,purchase,Chicago,0
39157,2247.46,48,refund,Phoenix,0
39158,2197.93,537,refund,New York,0
39159,4522.01,732,purchase,Los Angeles,0
39160,3511.04,186,purchase,San Antonio,0
39161,4990.4,254,refund,Houston,0
39162,2267.76,836,refund,Phoenix,0
39163,3870.74,947,purchase,New York,0
39164,2602.59,525,refund,Houston,0
39165,247.73,69,purchase,Philadelphia,0
39166,2270.91,899,refund,Philadelphia,0
39167,2289.54,417,refund,Houston,0
39168,1466.48,838,refund,Los Angeles,0
39169,3935.32,763,refund,Houston,0
39170,997.57,529,purchase,Los Angeles,0
39171,3357.87,148,purchase,San Jose,0
39172,3913.09,137,purchase,San Diego,0
39173,3584.55,507,refund,Chicago,0
39174,4430.25,755,purchase,Philadelphia,0
39175,2557.99,382,purchase,San Jose,0
39176,759.85,112,purchase,New York,0
39177,173.78,206,refund,San Jose,0
39178,1642.25,252,purchase,New York,0
39179,108.76,374,refund,San Jose,0
39180,466.02,111,refund,Los Angeles,0
39181,891.47,128,purchase,Chicago,0
39182,4174.01,611,refund,San Diego,0
39183,281.14,363,purchase,Dallas,0
39184,4677.64,446,refund,Houston,0
39185,2667.9,400,purchase,San Jose,0
39186,3918.94,923,refund,Houston,0
39187,691.28,47,purchase,Phoenix,0
39188,106.76,249,refund,San Jose,0
39189,3483.12,100,refund,San Diego,0
39190,1838.31,247,refund,San Diego,0
39191,992.46,288,refund,Chicago,0
39192,4036.58,647,purchase,Philadelphia,0
39193,2424.4,603,refund,San Antonio,0
39194,2908.52,14,purchase,New York,0
39195,138.7,619,purchase,San Jose,0
39196,3694.44,24,purchase,Phoenix,0
39197,2439.75,665,purchase,Chicago,0
39198,989.95,795,purchase,Chicago,0
39199,2662.95,143,purchase,Los Angeles,0
39200,4008.68,664,refund,San Diego,0
39201,1232.91,969,refund,Chicago,0
39202,2014.0,969,purchase,San Jose,0
39203,3568.7,685,purchase,Chicago,0
39204,1495.73,687,refund,Phoenix,0
39205,835.82,737,purchase,San Jose,0
39206,99.54,534,refund,Houston,0
39207,2540.15,326,purchase,San Jose,0
